DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch,SOC/DOD(%),LgD
105,1,1,Rest,00:52:00,00:52:00,0.00000000,0.5979,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:15:43,0.00000000,0.0000,0.0000,0,Close,0.00,
106,1,1,Rest,00:52:30,00:52:30,0.00000000,0.5978,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:16:13,0.00000000,0.0000,0.0000,0,Close,0.00,
107,1,1,Rest,00:53:00,00:53:00,0.00000000,0.5978,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:16:43,0.00000000,0.0000,0.0000,0,Close,0.00,
108,1,1,Rest,00:53:30,00:53:30,0.00000000,0.5977,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:17:13,0.00000000,0.0000,0.0000,0,Close,0.00,
109,1,1,Rest,00:54:00,00:54:00,0.00000000,0.5977,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:17:43,0.00000000,0.0000,0.0000,0,Close,0.00,
110,1,1,Rest,00:54:30,00:54:30,0.00000000,0.5977,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:18:13,0.00000000,0.0000,0.0000,0,Close,0.00,
111,1,1,Rest,00:55:00,00:55:00,0.00000000,0.5977,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:18:43,0.00000000,0.0000,0.0000,0,Close,0.00,
112,1,1,Rest,00:55:30,00:55:30,0.00000000,0.5976,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:19:13,0.00000000,0.0000,0.0000,0,Close,0.00,
113,1,1,Rest,00:56:00,00:56:00,0.00000000,0.5976,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:19:43,0.00000000,0.0000,0.0000,0,Close,0.00,
114,1,1,Rest,00:56:30,00:56:30,0.00000000,0.5976,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:20:13,0.00000000,0.0000,0.0000,0,Close,0.00,
115,1,1,Rest,00:57:00,00:57:00,0.00000000,0.5975,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:20:43,0.00000000,0.0000,0.0000,0,Close,0.00,
116,1,1,Rest,00:57:30,00:57:30,0.00000000,0.5975,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:21:13,0.00000000,0.0000,0.0000,0,Close,0.00,
117,1,1,Rest,00:58:00,00:58:00,0.00000000,0.5975,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:21:43,0.00000000,0.0000,0.0000,0,Close,0.00,
118,1,1,Rest,00:58:30,00:58:30,0.00000000,0.5974,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:22:13,0.00000000,0.0000,0.0000,0,Close,0.00,
119,1,1,Rest,00:59:00,00:59:00,0.00000000,0.5974,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:22:43,0.00000000,0.0000,0.0000,0,Close,0.00,
120,1,1,Rest,00:59:30,00:59:30,0.00000000,0.5974,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:23:13,0.00000000,0.0000,0.0000,0,Close,0.00,
121,1,1,Rest,01:00:00,01:00:00,0.00000000,0.5973,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:23:43,0.00000000,0.0000,0.0000,0,Close,0.00,
122,1,1,Rest,01:00:30,01:00:30,0.00000000,0.5973,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:24:13,0.00000000,0.0000,0.0000,0,Close,0.00,
123,1,1,Rest,01:01:00,01:01:00,0.00000000,0.5973,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:24:43,0.00000000,0.0000,0.0000,0,Close,0.00,
124,1,1,Rest,01:01:30,01:01:30,0.00000000,0.5972,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:25:13,0.00000000,0.0000,0.0000,0,Close,0.00,
125,1,1,Rest,01:02:00,01:02:00,0.00000000,0.5972,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:25:43,0.00000000,0.0000,0.0000,0,Close,0.00,
126,1,1,Rest,01:02:30,01:02:30,0.00000000,0.5972,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:26:13,0.00000000,0.0000,0.0000,0,Close,0.00,
127,1,1,Rest,01:03:00,01:03:00,0.00000000,0.5971,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:26:43,0.00000000,0.0000,0.0000,0,Close,0.00,
128,1,1,Rest,01:03:30,01:03:30,0.00000000,0.5971,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:27:13,0.00000000,0.0000,0.0000,0,Close,0.00,
129,1,1,Rest,01:04:00,01:04:00,0.00000000,0.5971,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:27:43,0.00000000,0.0000,0.0000,0,Close,0.00,
130,1,1,Rest,01:04:30,01:04:30,0.00000000,0.5970,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:28:13,0.00000000,0.0000,0.0000,0,Close,0.00,
131,1,1,Rest,01:05:00,01:05:00,0.00000000,0.5970,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:28:43,0.00000000,0.0000,0.0000,0,Close,0.00,
132,1,1,Rest,01:05:30,01:05:30,0.00000000,0.5969,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:29:13,0.00000000,0.0000,0.0000,0,Close,0.00,
133,1,1,Rest,01:06:00,01:06:00,0.00000000,0.5969,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:29:43,0.00000000,0.0000,0.0000,0,Close,0.00,
134,1,1,Rest,01:06:30,01:06:30,0.00000000,0.5969,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:30:13,0.00000000,0.0000,0.0000,0,Close,0.00,
135,1,1,Rest,01:07:00,01:07:00,0.00000000,0.5969,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:30:43,0.00000000,0.0000,0.0000,0,Close,0.00,
136,1,1,Rest,01:07:30,01:07:30,0.00000000,0.5968,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:31:13,0.00000000,0.0000,0.0000,0,Close,0.00,
137,1,1,Rest,01:08:00,01:08:00,0.00000000,0.5968,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:31:43,0.00000000,0.0000,0.0000,0,Close,0.00,
138,1,1,Rest,01:08:30,01:08:30,0.00000000,0.5968,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:32:13,0.00000000,0.0000,0.0000,0,Close,0.00,
139,1,1,Rest,01:09:00,01:09:00,0.00000000,0.5967,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:32:43,0.00000000,0.0000,0.0000,0,Close,0.00,
140,1,1,Rest,01:09:30,01:09:30,0.00000000,0.5967,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:33:13,0.00000000,0.0000,0.0000,0,Close,0.00,
141,1,1,Rest,01:10:00,01:10:00,0.00000000,0.5967,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:33:43,0.00000000,0.0000,0.0000,0,Close,0.00,
142,1,1,Rest,01:10:30,01:10:30,0.00000000,0.5966,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:34:13,0.00000000,0.0000,0.0000,0,Close,0.00,
143,1,1,Rest,01:11:00,01:11:00,0.00000000,0.5966,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:34:43,0.00000000,0.0000,0.0000,0,Close,0.00,
144,1,1,Rest,01:11:30,01:11:30,0.00000000,0.5966,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:35:13,0.00000000,0.0000,0.0000,0,Close,0.00,
145,1,1,Rest,01:12:00,01:12:00,0.00000000,0.5965,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:35:43,0.00000000,0.0000,0.0000,0,Close,0.00,
146,1,1,Rest,01:12:30,01:12:30,0.00000000,0.5965,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:36:13,0.00000000,0.0000,0.0000,0,Close,0.00,
147,1,1,Rest,01:13:00,01:13:00,0.00000000,0.5965,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:36:43,0.00000000,0.0000,0.0000,0,Close,0.00,
148,1,1,Rest,01:13:30,01:13:30,0.00000000,0.5964,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:37:13,0.00000000,0.0000,0.0000,0,Close,0.00,
149,1,1,Rest,01:14:00,01:14:00,0.00000000,0.5964,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:37:43,0.00000000,0.0000,0.0000,0,Close,0.00,
150,1,1,Rest,01:14:30,01:14:30,0.00000000,0.5964,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:38:13,0.00000000,0.0000,0.0000,0,Close,0.00,
151,1,1,Rest,01:15:00,01:15:00,0.00000000,0.5964,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:38:43,0.00000000,0.0000,0.0000,0,Close,0.00,
152,1,1,Rest,01:15:30,01:15:30,0.00000000,0.5963,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:39:13,0.00000000,0.0000,0.0000,0,Close,0.00,
153,1,1,Rest,01:16:00,01:16:00,0.00000000,0.5963,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:39:43,0.00000000,0.0000,0.0000,0,Close,0.00,
154,1,1,Rest,01:16:30,01:16:30,0.00000000,0.5962,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:40:13,0.00000000,0.0000,0.0000,0,Close,0.00,
155,1,1,Rest,01:17:00,01:17:00,0.00000000,0.5962,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:40:43,0.00000000,0.0000,0.0000,0,Close,0.00,
156,1,1,Rest,01:17:30,01:17:30,0.00000000,0.5962,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:41:13,0.00000000,0.0000,0.0000,0,Close,0.00,
157,1,1,Rest,01:18:00,01:18:00,0.00000000,0.5961,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:41:43,0.00000000,0.0000,0.0000,0,Close,0.00,
158,1,1,Rest,01:18:30,01:18:30,0.00000000,0.5961,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:42:13,0.00000000,0.0000,0.0000,0,Close,0.00,
159,1,1,Rest,01:19:00,01:19:00,0.00000000,0.5961,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:42:43,0.00000000,0.0000,0.0000,0,Close,0.00,
160,1,1,Rest,01:19:30,01:19:30,0.00000000,0.5960,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:43:13,0.00000000,0.0000,0.0000,0,Close,0.00,
161,1,1,Rest,01:20:00,01:20:00,0.00000000,0.5960,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:43:43,0.00000000,0.0000,0.0000,0,Close,0.00,
162,1,1,Rest,01:20:30,01:20:30,0.00000000,0.5960,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:44:13,0.00000000,0.0000,0.0000,0,Close,0.00,
163,1,1,Rest,01:21:00,01:21:00,0.00000000,0.5960,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:44:43,0.00000000,0.0000,0.0000,0,Close,0.00,
164,1,1,Rest,01:21:30,01:21:30,0.00000000,0.5959,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:45:13,0.00000000,0.0000,0.0000,0,Close,0.00,
165,1,1,Rest,01:22:00,01:22:00,0.00000000,0.5959,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:45:43,0.00000000,0.0000,0.0000,0,Close,0.00,
166,1,1,Rest,01:22:30,01:22:30,0.00000000,0.5959,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:46:13,0.00000000,0.0000,0.0000,0,Close,0.00,
167,1,1,Rest,01:23:00,01:23:00,0.00000000,0.5958,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:46:43,0.00000000,0.0000,0.0000,0,Close,0.00,
168,1,1,Rest,01:23:30,01:23:30,0.00000000,0.5958,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:47:13,0.00000000,0.0000,0.0000,0,Close,0.00,
169,1,1,Rest,01:24:00,01:24:00,0.00000000,0.5958,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:47:43,0.00000000,0.0000,0.0000,0,Close,0.00,
170,1,1,Rest,01:24:30,01:24:30,0.00000000,0.5957,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:48:13,0.00000000,0.0000,0.0000,0,Close,0.00,
171,1,1,Rest,01:25:00,01:25:00,0.00000000,0.5957,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:48:43,0.00000000,0.0000,0.0000,0,Close,0.00,
172,1,1,Rest,01:25:30,01:25:30,0.00000000,0.5957,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:49:13,0.00000000,0.0000,0.0000,0,Close,0.00,
173,1,1,Rest,01:26:00,01:26:00,0.00000000,0.5956,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:49:43,0.00000000,0.0000,0.0000,0,Close,0.00,
174,1,1,Rest,01:26:30,01:26:30,0.00000000,0.5956,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:50:13,0.00000000,0.0000,0.0000,0,Close,0.00,
175,1,1,Rest,01:27:00,01:27:00,0.00000000,0.5956,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:50:43,0.00000000,0.0000,0.0000,0,Close,0.00,
176,1,1,Rest,01:27:30,01:27:30,0.00000000,0.5955,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:51:13,0.00000000,0.0000,0.0000,0,Close,0.00,
177,1,1,Rest,01:28:00,01:28:00,0.00000000,0.5955,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:51:43,0.00000000,0.0000,0.0000,0,Close,0.00,
178,1,1,Rest,01:28:30,01:28:30,0.00000000,0.5955,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:52:13,0.00000000,0.0000,0.0000,0,Close,0.00,
179,1,1,Rest,01:29:00,01:29:00,0.00000000,0.5954,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:52:43,0.00000000,0.0000,0.0000,0,Close,0.00,
180,1,1,Rest,01:29:30,01:29:30,0.00000000,0.5954,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:53:13,0.00000000,0.0000,0.0000,0,Close,0.00,
181,1,1,Rest,01:30:00,01:30:00,0.00000000,0.5954,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:53:43,0.00000000,0.0000,0.0000,0,Close,0.00,
182,1,1,Rest,01:30:30,01:30:30,0.00000000,0.5954,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:54:13,0.00000000,0.0000,0.0000,0,Close,0.00,
183,1,1,Rest,01:31:00,01:31:00,0.00000000,0.5953,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:54:43,0.00000000,0.0000,0.0000,0,Close,0.00,
184,1,1,Rest,01:31:30,01:31:30,0.00000000,0.5953,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:55:13,0.00000000,0.0000,0.0000,0,Close,0.00,
185,1,1,Rest,01:32:00,01:32:00,0.00000000,0.5953,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:55:43,0.00000000,0.0000,0.0000,0,Close,0.00,
186,1,1,Rest,01:32:30,01:32:30,0.00000000,0.5952,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:56:13,0.00000000,0.0000,0.0000,0,Close,0.00,
187,1,1,Rest,01:33:00,01:33:00,0.00000000,0.5952,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:56:43,0.00000000,0.0000,0.0000,0,Close,0.00,
188,1,1,Rest,01:33:30,01:33:30,0.00000000,0.5952,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:57:13,0.00000000,0.0000,0.0000,0,Close,0.00,
189,1,1,Rest,01:34:00,01:34:00,0.00000000,0.5952,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:57:43,0.00000000,0.0000,0.0000,0,Close,0.00,
190,1,1,Rest,01:34:30,01:34:30,0.00000000,0.5951,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:58:13,0.00000000,0.0000,0.0000,0,Close,0.00,
191,1,1,Rest,01:35:00,01:35:00,0.00000000,0.5951,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:58:43,0.00000000,0.0000,0.0000,0,Close,0.00,
192,1,1,Rest,01:35:30,01:35:30,0.00000000,0.5951,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:59:13,0.00000000,0.0000,0.0000,0,Close,0.00,
193,1,1,Rest,01:36:00,01:36:00,0.00000000,0.5950,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 18:59:43,0.00000000,0.0000,0.0000,0,Close,0.00,
194,1,1,Rest,01:36:30,01:36:30,0.00000000,0.5950,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:00:13,0.00000000,0.0000,0.0000,0,Close,0.00,
195,1,1,Rest,01:37:00,01:37:00,0.00000000,0.5950,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:00:43,0.00000000,0.0000,0.0000,0,Close,0.00,
196,1,1,Rest,01:37:30,01:37:30,0.00000000,0.5949,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:01:13,0.00000000,0.0000,0.0000,0,Close,0.00,
197,1,1,Rest,01:38:00,01:38:00,0.00000000,0.5949,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:01:43,0.00000000,0.0000,0.0000,0,Close,0.00,
198,1,1,Rest,01:38:30,01:38:30,0.00000000,0.5949,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:02:13,0.00000000,0.0000,0.0000,0,Close,0.00,
199,1,1,Rest,01:39:00,01:39:00,0.00000000,0.5949,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:02:43,0.00000000,0.0000,0.0000,0,Close,0.00,
200,1,1,Rest,01:39:30,01:39:30,0.00000000,0.5948,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:03:13,0.00000000,0.0000,0.0000,0,Close,0.00,
201,1,1,Rest,01:40:00,01:40:00,0.00000000,0.5948,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:03:43,0.00000000,0.0000,0.0000,0,Close,0.00,
202,1,1,Rest,01:40:30,01:40:30,0.00000000,0.5948,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:04:13,0.00000000,0.0000,0.0000,0,Close,0.00,
203,1,1,Rest,01:41:00,01:41:00,0.00000000,0.5947,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:04:43,0.00000000,0.0000,0.0000,0,Close,0.00,
204,1,1,Rest,01:41:30,01:41:30,0.00000000,0.5947,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:05:13,0.00000000,0.0000,0.0000,0,Close,0.00,
205,1,1,Rest,01:42:00,01:42:00,0.00000000,0.5947,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:05:43,0.00000000,0.0000,0.0000,0,Close,0.00,
206,1,1,Rest,01:42:30,01:42:30,0.00000000,0.5947,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:06:13,0.00000000,0.0000,0.0000,0,Close,0.00,
207,1,1,Rest,01:43:00,01:43:00,0.00000000,0.5946,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:06:43,0.00000000,0.0000,0.0000,0,Close,0.00,
208,1,1,Rest,01:43:30,01:43:30,0.00000000,0.5946,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:07:13,0.00000000,0.0000,0.0000,0,Close,0.00,
209,1,1,Rest,01:44:00,01:44:00,0.00000000,0.5946,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:07:43,0.00000000,0.0000,0.0000,0,Close,0.00,
210,1,1,Rest,01:44:30,01:44:30,0.00000000,0.5945,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:08:13,0.00000000,0.0000,0.0000,0,Close,0.00,
211,1,1,Rest,01:45:00,01:45:00,0.00000000,0.5945,0,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,2023-06-30 19:08:43,0.00000000,0.0000,0.0000,0,Close,0.00,
